,UNITID,Long-term investments,Total assets,Total liabilities,Total unrestricted net assets,Total expenses-Total amount,Student service-Total amount,Academic support-Total amount,Public service-Total amount,Research-Total amount,Net assets released from restriction - Total,Total revenues and investment return - Total,Other revenue - Total,Investment return - Total,Total discounts and allowances,Tuition and fees - Total,Total student grants,Total expenses,Total revenues and investment return,Total net assets,Total restricted net assets,INSTNM,ZIP,LATITUDE,LONGITUDE
36,107600,9279796.0,58834942.0,31009146.0,17101516.0,21456333,2931770,2213752,282795,0,0,20484344,244860,521151,5202399.0,8423904,9863101.0,21456333.0,20484344.0,27825796.0,10724280.0,Philander Smith College,72202-3799,34.737131,-92.283015
37,107840,0.0,4643164.0,552986.0,4067664.0,6327085,199209,581201,0,0,0,6607004,0,0,0.0,4262992,5538628.0,6327085.0,6607004.0,4090178.0,22514.0,Shorter College,72114,34.75933,-92.261331
38,107877,15583157.0,41253854.0,4180464.0,23134064.0,9806191,2505253,623437,0,0,0,8840896,503391,235108,3771369.0,3573439,5294628.0,9806191.0,8840896.0,37073390.0,13939326.0,Williams Baptist University,72476,36.125676,-90.940277
39,108269,0.0,1720800.0,1033223.0,687577.0,1713462,0,250446,0,0,0,1600326,4500,3723,0.0,1346221,0.0,1713462.0,1600326.0,687577.0,0.0,Academy of Chinese Culture and Health Sciences,94612,37.805972,-122.269839
40,108852,0.0,29540363.0,24556947.0,4983416.0,9923340,902775,1459880,0,0,0,9834210,1929470,119304,2710451.0,7752793,3005580.0,9923340.0,9834210.0,4983416.0,0.0,American Academy of Dramatic Arts-Los Angeles,90028,34.095378,-118.343701
41,108861,6291637.0,17562232.0,3847109.0,6190378.0,2960509,216344,228088,0,0,0,3073980,0,314546,0.0,252572,169879.0,2960509.0,3073980.0,13715123.0,7524745.0,Berkeley School of Theology,94704-3029,37.865252,-122.256149
42,108870,17789078.0,44376703.0,4966772.0,23265395.0,36082514,1066262,7377626,18830467,0,0,35942347,0,1127371,1348835.0,12209887,1348835.0,36082514.0,35942347.0,39409931.0,16144536.0,American Film Institute Conservatory,90027-1625,34.10767,-118.310018
43,109086,17023439.0,92116520.0,44111345.0,24054788.0,26737832,241537,1289722,95478,0,0,21215442,0,0,506642.0,2160243,506642.0,26737832.0,21215442.0,48005175.0,23950387.0,American Conservatory Theater,94102,37.786923,-122.410265
44,109651,135579000.0,328958000.0,138585000.0,103396000.0,105328000,8626000,20092000,0,0,0,112042000,771000,5844000,23979000.0,96107000,30987000.0,105328000.0,112042000.0,190373000.0,86977000.0,Art Center College of Design,91103,34.169031,-118.185102
45,109785,79486896.0,354808843.0,184395690.0,95362118.0,240563410,47571879,20580225,0,5128382,0,239238070,2331302,9260823,88492945.0,187223524,101666023.0,240563410.0,239238070.0,170413153.0,75051035.0,Azusa Pacific University,91702-7000,34.130047,-117.888375
46,110060,5859045.0,16924572.0,144531.0,16780041.0,2972738,144361,397856,6620,109,0,3003804,281500,0,104811.0,2129321,478914.0,2972738.0,3003804.0,16780041.0,0.0,Bethesda University,92801,33.842295,-117.941323
47,110097,199463000.0,469828000.0,157942000.0,241745000.0,167058000,23156000,14578000,3491000,1945000,0,175368000,1538000,9258000,60256000.0,111862000,74419000.0,167058000.0,175368000.0,311886000.0,70141000.0,Biola University,90639-0001,33.906203,-118.014374
48,110316,2644565.0,30377245.0,18607349.0,7859335.0,29584940,2309425,1496965,1396420,0,0,31094906,694717,70971,178952.0,28101877,1543437.0,29584940.0,31094906.0,11769896.0,3910561.0,California Institute of Integral Studies,94103,37.774924,-122.416102
49,110361,38096197.0,584373831.0,399069864.0,134670875.0,220882824,47593120,7119673,0,0,0,243402580,6748286,4445914,81596618.0,201554445,124263695.0,220882824.0,243402580.0,185303967.0,50633092.0,California Baptist University,92504-3297,33.929321,-117.425619
50,110370,43940000.0,177875000.0,52132000.0,61625000.0,84785000,8531000,8544000,0,0,0,87579000,1940000,3103000,26637370.0,63826000,29848872.0,84785000.0,87579000.0,125743000.0,64118000.0,California College of the Arts,94107-2247,37.767485,-122.399451
51,110404,3426502000.0,5596206000.0,2401332000.0,486982000.0,3462003872,25914081,44730605,0,257982335,0,3473863000,-11443000,157526000,71075000.0,44379000,71627000.0,3462003872.0,3473863000.0,3194874000.0,2707892000.0,California Institute of Technology,91125,34.137349,-118.125878
52,110413,113589491.0,362291866.0,108283325.0,147968117.0,123742763,21705752,6803916,6685808,0,0,123945620,3280715,3726482,59693693.0,82718682,72469021.0,123742763.0,123945620.0,254008541.0,106040424.0,California Lutheran University,91360-2787,34.224566,-118.878924
53,110918,800176.0,913097.0,15003.0,781417.0,497093,151327,65209,0,0,0,296863,0,68667,15789.0,84384,47417.0,497093.0,296863.0,898094.0,116677.0,California Christian College,93727,36.749366,-119.711123
54,111045,162326.0,227995.0,24975.0,203020.0,802526,0,0,0,0,0,323831,0,3040,0.0,144610,0.0,802526.0,323831.0,203020.0,0.0,Haven University,92840-1340,33.777392,-117.939412
55,111081,198460744.0,261775603.0,16793466.0,75418237.0,70361490,5494743,9553133,0,0,0,75611936,2234961,9403131,22034222.0,49987513,24391391.0,70361490.0,75611936.0,244982137.0,169563900.0,California Institute of the Arts,91355-2397,34.39327,-118.566837
56,111391,23591611.0,65586641.0,18100087.0,39442346.0,31920190,4897126,9999340,0,0,0,26664800,163508,617326,16850007.0,22771724,16850007.0,31920190.0,26664800.0,47486554.0,8044208.0,California Western School of Law,92101-3046,32.722192,-117.162416
57,111638,0.0,5763060.0,4907078.0,855982.0,4631952,557199,548436,0,0,0,4981800,0,119026,0.0,4862774,1018089.0,4631952.0,4981800.0,855982.0,0.0,Casa Loma College-Van Nuys,91405,34.192829,-118.457781
58,111708,,,,,2229806,0,0,0,0,0,1749818,0,0,0.0,1749818,1134859.0,,,,,CET-San Diego,92102,32.711302,-117.105328
59,111717,,,,,4089149,0,0,0,0,0,2776268,0,0,0.0,2776268,1160644.0,,,,,CET-San Jose,95110,37.322723,-121.88698
60,111726,,,,,2778251,0,0,0,0,0,2797244,0,0,0.0,2797244,2532226.0,,,,,CET-El Centro,92243,32.790908,-115.549079
61,111744,,,,,2097066,0,0,0,0,0,1695075,0,0,0.0,1695075,876458.0,,,,,CET-Colton,92324,34.077381,-117.353488
62,111762,,,,,1295969,0,0,0,0,0,1252534,0,0,0.0,1252534,1098540.0,,,,,CET-Watsonville,95076,36.931833,-121.767991
63,111799,,,,,1515146,0,0,0,0,0,1809494,0,0,0.0,1809494,1488536.0,,,,,CET-Salinas,93906,36.707333,-121.65236
64,111948,419215628.0,1541938345.0,450555730.0,828066579.0,356055980,31881815,61348972,378360,13142303,0,421763013,6365041,13981912,148271913.0,308355840,163629906.0,356055980.0,421763013.0,1091382615.0,263316036.0,Chapman University,92866,33.79302,-117.852518
65,111966,107162000.0,170958100.0,53448600.0,21844200.0,59149900,1834600,6355000,1808700,15723000,0,55817100,0,1417500,0.0,19458200,2247788.0,59149900.0,55817100.0,117509500.0,95665300.0,Charles R Drew University of Medicine and Science,90059,33.925658,-118.242791
66,112075,46720716.0,168530409.0,51165227.0,68935403.0,71701964,15651258,4802660,0,0,0,76198187,0,126857,25524934.0,60361370,31002280.0,71701964.0,76198187.0,117365182.0,48429779.0,Concordia University-Irvine,92612-3203,33.653665,-117.812305
67,112084,439242.0,15310993.0,18092034.0,-3463389.0,13780631,4024927,966843,0,0,0,11376870,0,14337,4771383.0,10919243,6416216.0,13780631.0,11376870.0,-2781041.0,682348.0,San Diego Christian College,92071,32.842404,-116.978112
68,112127,25794010.0,33474239.0,2440518.0,3951825.0,5051441,553830,355308,0,0,0,11612051,0,527870,594230.0,537557,602418.0,5051441.0,11612051.0,31033721.0,27081896.0,Church Divinity School of the Pacific,94709-1211,37.876184,-122.261122
69,112251,189942737.0,269010445.0,78984879.0,27013155.0,72126166,5427213,7840361,228520,9040257,0,66292682,3089924,12262449,12716580.0,36702377,13574609.0,72126166.0,66292682.0,190025566.0,163012411.0,Claremont Graduate University,91711-6160,34.103585,-117.713703
70,112260,1323325000.0,1772813000.0,581735000.0,327891000.0,127469000,23033000,9039000,0,9826000,0,193264000,3365000,50102000,25200000.0,47947000,27149000.0,127469000.0,193264000.0,1191078000.0,863187000.0,Claremont McKenna College,91711-6400,34.102154,-117.711188
71,112525,58378878.0,394781662.0,210604279.0,163204878.0,197439245,8890938,26563559,0,17041630,0,210642444,3437943,1331427,4457325.0,185022767,4922100.0,197439245.0,210642444.0,184177383.0,20972505.0,Western University of Health Sciences,91766-1854,34.058092,-117.747732
72,112570,0.0,19807747.0,14464029.0,3281218.0,16729076,2299925,1440276,0,0,0,13527530,0,0,0.0,11986203,3248688.0,16729076.0,13527530.0,5343718.0,2062500.0,Columbia College Hollywood,91356-1411,34.17972,-118.538793
73,113537,51292.0,2728182.0,1481578.0,831802.0,1163874,63065,88332,0,0,0,1923564,0,0,99250.0,99250,99250.0,1163874.0,1923564.0,1246604.0,414802.0,Dell'Arte International School of Physical Theatre,95525-0816,40.880924,-123.988808
74,113698,31936063.0,126957862.0,33226722.0,52532233.0,67369047,9260689,4348349,0,0,0,55653550,2561993,1606589,26970812.0,40096225,31285130.0,67369047.0,55653550.0,93731140.0,41198907.0,Dominican University of California,94901-2298,37.981279,-122.512051
75,113704,8221502.0,8286381.0,71057.0,71686.0,2603755,391634,443235,0,12587,0,7927233,1075217,334004,154125.0,671625,154125.0,2603755.0,7927233.0,8215324.0,8143638.0,Dominican School of Philosophy & Theology,94708-1816,37.881099,-122.264612
76,114549,16080897.0,29275467.0,6742917.0,16722423.0,22710511,2714314,2353422,0,851819,0,23009737,0,652089,435131.0,20547489,435131.0,22710511.0,23009737.0,22532550.0,5810127.0,Fielding Graduate University,93105-3538,34.42941,-119.717161
77,114734,9257623.0,10220890.0,229516.0,3500537.0,1824963,451677,225000,0,0,0,1916904,0,569649,194004.0,374526,194004.0,1824963.0,1916904.0,9991374.0,6490837.0,Franciscan School of Theology,92110,32.770816,-117.192073
78,114813,29749166.0,76451981.0,19153298.0,24713274.0,63251329,10575499,11523804,3362493,0,0,69061895,0,1340876,16262971.0,54031017,34095322.0,63251329.0,69061895.0,57298683.0,32585409.0,Fresno Pacific University,93702-4709,36.726831,-119.735199
79,114840,98466000.0,265062000.0,53628000.0,52733000.0,61735000,6768000,5724000,3844000,1952000,0,52213000,5957000,2888000,5944000.0,20301000,5944000.0,61735000.0,52213000.0,211434000.0,158701000.0,Fuller Theological Seminary,91182,34.14778,-118.140261
80,114947,,,,,10060329,352433,2612797,0,0,0,8127835,0,0,1207591.0,8127835,1478640.0,,,,,Gemological Institute of America-Carlsbad,92008,33.131313,-117.318765
81,115083,47596704.0,131431720.0,47949430.0,49227229.0,57325334,14129705,11355378,0,0,0,49807751,2424849,1036705,16616183.0,43095481,26180750.0,57325334.0,49807751.0,83482290.0,34255061.0,Golden Gate University,94105-2968,37.789374,-122.398969
82,115214,51474835.0,65856739.0,929517.0,11592685.0,8762625,918853,3522384,0,0,0,7691337,30628,3269691,1405881.0,1421687,1480410.0,8762625.0,7691337.0,64927222.0,53334537.0,Graduate Theological Union,94709,37.87554,-122.261847
83,115409,369748311.0,516739706.0,57581118.0,157918524.0,71869875,7860600,6728053,1075770,4025138,0,87383058,563211,23968615,19911125.0,30320613,21252580.0,71869875.0,87383058.0,459158588.0,301240064.0,Harvey Mudd College,91711,34.106515,-117.709837
84,115728,54360783.0,68221801.0,22336093.0,-10876013.0,34989861,6963985,3386760,3678746,0,0,28897804,490480,3744489,16132753.0,13685401,20245175.0,34989861.0,28897804.0,45885708.0,56761721.0,Holy Names University,94619-1699,37.802276,-122.187804
85,115773,1825244.0,26603856.0,11101380.0,15502476.0,8414420,988346,1344907,136938,0,0,7392566,780921,144046,90625.0,6339603,1615295.0,8414420.0,7392566.0,15502476.0,0.0,Humphreys University-Stockton and Modesto Campuses,95207-3896,38.011489,-121.316918
86,116712,6465237.0,29628489.0,21950999.0,3209416.0,22373552,2168987,3514002,0,0,0,21090506,2013164,284520,887093.0,15697746,1915623.0,22373552.0,21090506.0,7677490.0,4468074.0,,,,
87,116846,96122952.0,135695784.0,40706328.0,24576233.0,26067206,276271,3941258,2131230,0,0,21653803,190120,5309018,3076530.0,2869808,3076530.0,26067206.0,21653803.0,94989456.0,70413223.0,American Jewish University,90077-1519,34.128153,-118.471706
88,117104,10552710.0,27923803.0,1003706.0,22996768.0,11769443,2871046,971866,0,0,0,9582478,361518,362135,1409543.0,5966383,3712443.0,11769443.0,9582478.0,26920097.0,3923329.0,Life Pacific University,91773-3298,34.098705,-117.829388
89,117140,162514093.0,429745174.0,159158328.0,177329092.0,156314030,20169000,18753403,0,0,0,173949274,1028527,7547827,57281861.0,143324203,82296884.0,156314030.0,173949274.0,270586846.0,93257754.0,University of La Verne,91750-4401,34.100855,-117.773262
90,117168,1624831.0,32385971.0,15378334.0,14104117.0,16516565,2007357,2659407,0,0,0,18469246,15314,317716,5390494.0,16846558,7480488.0,16516565.0,18469246.0,17007637.0,2903520.0,Laguna College of Art and Design,92651,33.561448,-117.772564
91,117520,191117.0,28738683.0,15360303.0,12965318.0,23157601,4080303,1986008,0,379507,0,23273771,0,4523,180964.0,19863220,180964.0,23157601.0,23273771.0,13378380.0,413062.0,Life Chiropractic College West,94545-2800,37.638099,-122.117619
92,117557,5614119.0,5614119.0,684125.0,4913268.0,5420146,1059328,500311,0,0,0,5079733,191967,17223,0.0,4870543,50150.0,5420146.0,5079733.0,4929994.0,16726.0,Lincoln University,94612-2801,37.804788,-122.269745
93,117575,0.0,947954.0,211674.0,500731.0,2666586,880601,0,0,0,0,2620403,74477,2362,294406.0,1708552,339913.0,2666586.0,2620403.0,736280.0,235549.0,Southern California Seminary,92019-1108,32.799614,-116.905461
94,117627,99719776.0,194068481.0,33696870.0,128279148.0,77932354,8559847,7132846,45098,88649,0,81797873,1377771,5966718,2289259.0,57255764,27209388.0,77932354.0,81797873.0,160371611.0,32092463.0,La Sierra University,92505-8247,33.910704,-117.500054
95,117636,1126603000.0,1740397000.0,948454000.0,186621000.0,307760000,5500000,37854000,1975000,18809000,0,333365000,1000,45448000,7967000.0,159571000,13462117.0,307760000.0,333365000.0,791943000.0,605322000.0,Loma Linda University,92350,34.051241,-117.260605
96,117672,15727288.0,38838992.0,17542737.0,17972893.0,31375478,2557853,1682960,0,410869,0,28166259,0,634549,465048.0,25227202,1091688.0,31375478.0,28166259.0,21296255.0,3323362.0,Southern California University of Health Sciences,90604,33.922966,-117.983401
97,117751,3720981.0,95671483.0,32725512.0,27575406.0,42049420,8569935,3191408,0,0,0,44823411,795647,1029457,8749327.0,22040664,12294123.0,42049420.0,44823411.0,62945971.0,35370565.0,The Master's University and Seminary,91321-1200,34.381755,-118.518193
98,117946,549669000.0,1449217000.0,412349000.0,649029000.0,393768000,66026000,56564000,1642000,6258000,0,412237000,10457000,5146000,125915000.0,304456000,135934000.0,393768000.0,412237000.0,1036868000.0,387839000.0,Loyola Marymount University,90045-2659,33.97085,-118.415744
99,118541,12934076.0,42894249.0,6422171.0,27452015.0,23535813,6194667,1839233,0,0,0,22400342,13501,658532,9307229.0,17698397,12409237.0,23535813.0,22400342.0,36472078.0,9020063.0,Marymount California University,90275-6299,33.734887,-118.333371
100,118693,22837232.0,37890083.0,8854343.0,16282779.0,28247841,7865685,2581552,0,0,0,26797768,863643,1080494,19239392.0,13424701,21836750.0,28247841.0,26797768.0,29035740.0,12752961.0,Menlo College,94027-4301,37.453475,-122.190797
101,118888,194304762.0,320513363.0,46679514.0,68868008.0,61773709,9787426,7401541,2916577,1587579,0,59793709,441662,9299492,12447340.0,21590104,14342781.0,61773709.0,59793709.0,273833849.0,204965841.0,Mills College,94613,37.781425,-122.182294
102,119173,188267066.0,326775085.0,67578799.0,132450293.0,89150815,15256107,9974694,1286587,0,0,96223138,0,6188905,32274297.0,62367781,46997062.0,89150815.0,96223138.0,259196286.0,126745993.0,Mount Saint Mary's University,90049-1599,34.085315,-118.482879
103,119605,780839065.0,977804219.0,155633265.0,784234858.0,227292295,34929099,31339887,0,2095181,0,254666574,4755802,31150982,2003438.0,215574846,25053099.0,227292295.0,254666574.0,822170954.0,37936096.0,National University,92037-1011,32.909894,-117.243026
104,120166,152913863.0,203196822.0,986020.0,202210802.0,8577931,977541,816292,0,0,0,-3432671,0,-7306306,0.0,871449,1620.0,8577931.0,-3432671.0,202210802.0,0.0,,,,
105,120184,26220965.0,68675601.0,17234892.0,23869910.0,37065243,8596864,5278173,0,0,0,30233399,103751,2171216,11236846.0,22276234,15394706.0,37065243.0,30233399.0,51440709.0,27570799.0,Notre Dame de Namur University,94002-1908,37.517111,-122.284794
106,120254,479820636.0,766282002.0,133246203.0,217052402.0,126637450,16119215,11370312,4768011,4009678,0,147191261,2931275,28373629,49350553.0,60458590,53079727.0,126637450.0,147191261.0,633035799.0,415983397.0,Occidental College,90041-3392,34.127124,-118.210908
107,120403,28326895.0,109354127.0,47118565.0,39248963.0,47298748,6632480,5267535,0,0,0,48984725,6407,2042035,15532376.0,38011194,19551609.0,47298748.0,48984725.0,62235562.0,22986599.0,Otis College of Art and Design,90045-3505,33.956607,-118.416615
108,120537,4775762.0,38877209.0,22746919.0,5529549.0,25051198,7216492,1962659,0,0,0,23015249,20843,329131,378612.0,12575506,13295241.0,25051198.0,23015249.0,16130290.0,10600741.0,Hope International University,92831-3199,33.87616,-117.88573
109,120698,2959144.0,33255246.0,13533082.0,18195141.0,31340340,3083074,1010951,0,0,0,32507297,188759,281398,965423.0,30822313,1217493.0,31340340.0,32507297.0,19722164.0,1527023.0,Palo Alto University,94304-1337,37.382216,-122.187437
110,120768,0.0,42050191.0,24206977.0,13000667.0,19269478,4686368,2098822,0,0,0,18975712,635931,-623032,584088.0,18600676,2174027.0,19269478.0,18975712.0,17843214.0,4842547.0,Pacific Oaks College,91103,34.153382,-118.151323
111,120795,38822394.0,42332699.0,4696641.0,934423.0,7360897,482505,968192,10381,0,0,5667640,0,1736184,499520.0,748796,524683.0,7360897.0,5667640.0,37636058.0,36701635.0,Pacific School of Religion,94709,37.87669,-122.263155
112,120838,0.0,1422479.0,73245.0,1349234.0,1265581,2542,483196,0,0,0,482167,0,0,4622.0,389242,4622.0,1265581.0,482167.0,1349234.0,0.0,Pacific States University,90010-2263,34.061315,-118.298408
113,120865,22773186.0,87690463.0,52691567.0,2843506.0,48570680,5771754,2402437,0,0,0,45488074,0,1117605,13011567.0,16145937,18001671.0,48570680.0,45488074.0,34998896.0,32155390.0,Pacific Union College,94508-9707,38.570585,-122.440308
114,120883,522506015.0,1111047236.0,289944325.0,340623792.0,339910837,41956839,28983836,0,14829969,0,375289775,13433330,21377791,94239754.0,245435562,114351530.0,339910837.0,375289775.0,821102911.0,480479119.0,University of the Pacific,95211-0197,37.981424,-121.312301
115,121150,1274057000.0,1962710000.0,567486000.0,851662000.0,390985000,66547000,79156000,20216000,3082000,0,441344000,74770000,18141000,121168000.0,264363000,128428000.0,390985000.0,441344000.0,1395224000.0,543562000.0,Pepperdine University,90263,34.037786,-118.707077
116,121257,153859878.0,302479079.0,99957103.0,130283122.0,62038226,17950744,4380260,563563,467703,0,75175027,1417594,9582169,17135240.0,54897886,18575407.0,62038226.0,75175027.0,202521976.0,72238854.0,Pitzer College,91711-6101,34.104107,-117.706675
117,121309,96992978.0,257508301.0,69698726.0,148164849.0,109574120,27661030,8847821,0,525703,0,120266925,4728288,1189746,32439992.0,87684017,43044104.0,109574120.0,120266925.0,187809575.0,39644726.0,Point Loma Nazarene University,92106-2899,32.718391,-117.250265
118,121345,2592467000.0,3145913000.0,373854000.0,1300805000.0,177694000,23392000,18546000,1305000,2728000,0,253737000,0,145549000,46910000.0,41303000,49933274.0,177694000.0,253737000.0,2772059000.0,1471254000.0,Pomona College,91711-6319,34.099027,-117.714556
119,121628,,,,,5726367,763201,3058755,65912,524771,0,5306113,0,560582,935795.0,1255387,1033549.0,,,,,Pardee RAND Graduate School,90401-3208,34.00973,-118.490655
120,121691,263190689.0,453357906.0,100567328.0,105224004.0,141460018,27862796,12183501,1339878,0,0,143819016,4364228,13329554,69198222.0,84766793,81914510.0,141460018.0,143819016.0,352790578.0,247566574.0,University of Redlands,92373-0999,34.064218,-117.163218
121,122117,0.0,3739076.0,2453224.0,1285852.0,2114884,210859,178812,0,52309,0,2134650,18874,29454,0.0,905304,18874.0,2114884.0,2134650.0,1285852.0,0.0,Dongguk University Los Angeles,90020-1704,34.06597,-118.289523
122,122296,165908796.0,242607496.0,46027953.0,135914370.0,76833676,5690471,10399433,0,0,0,71699638,31795,-6177910,0.0,74554108,12557035.0,76833676.0,71699638.0,196579543.0,60665173.0,Samuel Merritt University,94609,37.82029,-122.266331
123,122436,662712000.0,1440789000.0,256918000.0,794991000.0,341141000,44130000,31264000,7140000,4395000,0,405483000,6546000,32036000,115383000.0,268606000,138328000.0,341141000.0,405483000.0,1183871000.0,388880000.0,University of San Diego,92110-2492,32.770816,-117.192073
124,122454,10324429.0,59626411.0,23585914.0,3571306.0,18182417,1807971,367759,863229,0,0,15724440,54000,552573,6225213.0,11844581,6913530.0,18182417.0,15724440.0,36040497.0,32469191.0,San Francisco Art Institute,94133-2299,37.803575,-122.417
125,122506,42016000.0,213526000.0,23101000.0,49631000.0,28158000,1591000,1306000,484000,0,0,41926000,578000,1972000,11288000.0,11711000,11790800.0,28158000.0,41926000.0,190425000.0,140794000.0,San Francisco Conservatory of Music,94102-6011,37.775543,-122.420292
126,122612,448409000.0,1219365000.0,419699000.0,460804000.0,379472000,53808000,36856000,3129000,2864000,0,376451000,8091000,2709000,116705000.0,293763000,141264000.0,379472000.0,376451000.0,799666000.0,338862000.0,University of San Francisco,94117-1080,37.776618,-122.450477
127,122649,2915735.0,7318314.0,953727.0,4738522.0,4219725,237176,971239,393702,0,0,4261838,482938,83660,5000.0,3444694,91000.0,4219725.0,4261838.0,6364587.0,1626065.0,San Joaquin College of Law,93612-1312,36.82448,-119.697657
128,122728,8632042.0,111642360.0,88971316.0,16831628.0,37553463,7847331,7514433,0,10000,0,36424641,0,324115,15138499.0,27049028,20567183.0,37553463.0,36424641.0,22671044.0,5839416.0,William Jessup University,95765-3707,38.819728,-121.292312
129,122931,1207660000.0,2352075000.0,575164000.0,747949000.0,397074000,67400000,59069000,13175000,6049000,0,505496000,20605000,62887000,107590000.0,271180000,115305000.0,397074000.0,505496000.0,1776911000.0,1028962000.0,Santa Clara University,95053,37.348362,-121.93784
130,123095,0.0,9471418.0,2138890.0,6372380.0,14530132,2003627,2906811,0,0,0,14637187,1266141,94538,752128.0,13199567,752128.0,14530132.0,14637187.0,7332528.0,960148.0,Saybrook University,91103,34.153103,-118.152155
131,123165,423784716.0,612406669.0,99423479.0,129531045.0,72682198,16758802,4383373,401181,75862,0,95918732,1083780,25236443,17539333.0,40973054,18972737.0,72682198.0,95918732.0,512983190.0,383452145.0,Scripps College,91711-3905,34.104147,-117.711294
132,123280,620089.0,1943334.0,187349.0,1740535.0,861899,14591,40921,0,105011,0,1211496,0,1,37450.0,266677,183015.0,861899.0,1211496.0,1755985.0,15450.0,Shasta Bible College and Graduate School,96002,40.566034,-122.314419
133,123448,186852.0,2736142.0,4305523.0,-1766518.0,5401361,1559289,898900,0,0,0,5772334,30009,5321,717015.0,5328276,717015.0,5401361.0,5772334.0,-1569381.0,197137.0,Trinity Law School,92705,33.766071,-117.852059
134,123457,7391112.0,32357453.0,22827735.0,108012.0,21171735,5908788,1298768,0,0,0,19866267,0,297484,7862911.0,11585770,13829265.0,21171735.0,19866267.0,9529718.0,9421706.0,Simpson University,96003-8606,40.61334,-122.332981
135,123554,195793522.0,349800636.0,94757937.0,97955238.0,133381145,26609046,11929306,0,0,0,138900390,4974102,4633839,59178965.0,90030674,67120305.0,133381145.0,138900390.0,255042699.0,157087461.0,Saint Mary's College of California,94575,37.840731,-122.109031
136,123633,244189.0,13150112.0,3535087.0,9615025.0,6847769,306995,360428,0,82154,0,4589393,0,27189,81642.0,3567521,117685.0,6847769.0,4589393.0,9615025.0,0.0,South Baylo University,92801-1701,33.848291,-117.958416
137,123651,7091097.0,63376628.0,25426193.0,23100348.0,46127311,9048786,2024364,0,0,0,49658992,1286849,231811,25008643.0,33955693,36559876.0,46127311.0,49658992.0,37950435.0,14850087.0,Vanguard University of Southern California,92626,33.662686,-117.900911
138,123855,94704342.0,101621950.0,21739663.0,58028074.0,8319570,1467178,1009826,0,0,0,10203979,710968,4549015,87100.0,1642444,87100.0,8319570.0,10203979.0,79882287.0,21854213.0,St John's Seminary,93012-2500,34.243921,-119.001867
139,123916,6288663.0,7527487.0,291557.0,799775.0,3384283,73361,295338,0,0,0,2704904,0,185966,223659.0,1199890,223659.0,3384283.0,2704904.0,7235930.0,6436155.0,Starr King School for the Ministry,94613-1209,37.781425,-122.182294
140,123943,26466443.0,96428726.0,50457435.0,28479562.0,45556015,1608145,4387658,0,742231,0,45521284,1545305,494762,372625.0,28682682,956276.0,45556015.0,45521284.0,45971291.0,17491729.0,Marshall B Ketchum University,92831-1699,33.889348,-117.886229
141,123952,658000.0,81113000.0,24358000.0,52403000.0,21799000,410600,4811600,0,0,0,25459000,0,699000,3822600.0,21687000,4454220.0,21799000.0,25459000.0,56755000.0,4352000.0,Southern California Institute of Architecture,90013-1822,34.044215,-118.232799
142,123961,6351236000.0,13139364000.0,3951202000.0,4279003000.0,5609162000,295378000,76391000,70507797,460820000,0,5458031000,139619000,304393000,602538000.0,1575446000,623095724.0,5609162000.0,5458031000.0,9188162000.0,4909159000.0,University of Southern California,90089,34.021281,-118.284169
143,123970,39590192.0,118618174.0,37427161.0,60214098.0,34173147,3346694,6750876,0,0,0,36745656,313442,1800143,8695343.0,28922407,8695343.0,34173147.0,36745656.0,81191013.0,20976915.0,Southwestern Law School,90010-1106,34.061558,-118.288375
144,124283,5227679.0,36108239.0,13491467.0,12226813.0,10499163,1153240,669776,450002,430935,0,7834948,420247,462218,2463781.0,2463781,2463781.0,10499163.0,7834948.0,22616772.0,10389959.0,Claremont School of Theology,91711-3199,34.107602,-117.715256
145,124292,23189158.0,138496814.0,14213991.0,81292739.0,22890158,2681237,1881254,0,0,0,28150600,409573,2396142,2674961.0,7363609,3337423.0,22890158.0,28150600.0,124282823.0,42990084.0,Thomas Aquinas College,93060,34.429009,-119.087141
146,124487,0.0,6119023.0,2584519.0,2330690.0,1514975,193527,73809,0,0,0,2802224,1469458,0,0.0,1199831,474204.0,1514975.0,2802224.0,3534504.0,1203814.0,Epic Bible College & Graduate School,95841,38.645152,-121.362642
147,125037,0.0,7226101.0,641375.0,6323013.0,3764893,1069172,673350,0,0,0,6670816,5882,46922,51717.0,3467157,63770.0,3764893.0,6670816.0,6584726.0,261713.0,The Santa Barbara and Ventura Colleges of Law at Ventura,93003,34.25747,-119.232988
148,125718,4561517.0,32030956.0,7552750.0,19266354.0,6487308,141886,824386,0,0,0,7297525,887852,190826,887852.0,966610,887852.0,6487308.0,7297525.0,24478206.0,5211852.0,Westminster Theological Seminary in California,92027,33.121447,-117.046371
149,125727,88687287.0,317664025.0,92876791.0,151964853.0,64574144,10613820,4695045,24385,444542,0,61705002,1259499,197947,28611388.0,28611388,31726271.0,64574144.0,61705002.0,224787234.0,72822381.0,Westmont College,93108-1089,34.450151,-119.662517
150,125763,121411640.0,295571505.0,73732191.0,124316840.0,70472555,14892572,4041970,0,914813,0,68861150,0,7143188,43075000.0,42837853,52160667.0,70472555.0,68861150.0,221839314.0,97522474.0,Whittier College,90601,33.978773,-118.032299
151,125897,23901133.0,67935801.0,41839334.0,16293524.0,38739037,4397795,5072719,0,0,0,36379356,745460,918654,0.0,30563265,15878259.0,38739037.0,36379356.0,26096467.0,9802943.0,Woodbury University,91504-1052,34.208011,-118.341147
