gutenberg_id,text,document
36,,The War of the Worlds_21
36,"“I have been still too long,” he said, in a tone that must have reached",The War of the Worlds_21
36,"the pit, “and now I must bear my witness. Woe unto this unfaithful",The War of the Worlds_21
36,city! Woe! Woe! Woe! Woe! Woe! To the inhabitants of the earth by,The War of the Worlds_21
36,reason of the other voices of the trumpet——”,The War of the Worlds_21
36,,The War of the Worlds_21
36,"“Shut up!” I said, rising to my feet, and in a terror lest the Martians",The War of the Worlds_21
36,should hear us. “For God’s sake——”,The War of the Worlds_21
36,,The War of the Worlds_21
36,"“Nay,” shouted the curate, at the top of his voice, standing likewise",The War of the Worlds_21
36,and extending his arms. “Speak! The word of the Lord is upon me!”,The War of the Worlds_21
36,,The War of the Worlds_21
36,In three strides he was at the door leading into the kitchen.,The War of the Worlds_21
36,,The War of the Worlds_21
36,“I must bear my witness! I go! It has already been too long delayed.”,The War of the Worlds_21
36,,The War of the Worlds_21
36,I put out my hand and felt the meat chopper hanging to the wall. In a,The War of the Worlds_21
36,flash I was after him. I was fierce with fear. Before he was halfway,The War of the Worlds_21
36,across the kitchen I had overtaken him. With one last touch of humanity,The War of the Worlds_21
36,I turned the blade back and struck him with the butt. He went headlong,The War of the Worlds_21
36,forward and lay stretched on the ground. I stumbled over him and stood,The War of the Worlds_21
36,panting. He lay still.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"Suddenly I heard a noise without, the run and smash of slipping",The War of the Worlds_21
36,"plaster, and the triangular aperture in the wall was darkened. I looked",The War of the Worlds_21
36,up and saw the lower surface of a handling-machine coming slowly across,The War of the Worlds_21
36,the hole. One of its gripping limbs curled amid the debris; another,The War of the Worlds_21
36,"limb appeared, feeling its way over the fallen beams. I stood",The War of the Worlds_21
36,"petrified, staring. Then I saw through a sort of glass plate near the",The War of the Worlds_21
36,"edge of the body the face, as we may call it, and the large dark eyes",The War of the Worlds_21
36,"of a Martian, peering, and then a long metallic snake of tentacle came",The War of the Worlds_21
36,feeling slowly through the hole.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"I turned by an effort, stumbled over the curate, and stopped at the",The War of the Worlds_21
36,"scullery door. The tentacle was now some way, two yards or more, in the",The War of the Worlds_21
36,"room, and twisting and turning, with queer sudden movements, this way",The War of the Worlds_21
36,"and that. For a while I stood fascinated by that slow, fitful advance.",The War of the Worlds_21
36,"Then, with a faint, hoarse cry, I forced myself across the scullery. I",The War of the Worlds_21
36,trembled violently; I could scarcely stand upright. I opened the door,The War of the Worlds_21
36,"of the coal cellar, and stood there in the darkness staring at the",The War of the Worlds_21
36,"faintly lit doorway into the kitchen, and listening. Had the Martian",The War of the Worlds_21
36,seen me? What was it doing now?,The War of the Worlds_21
36,,The War of the Worlds_21
36,"Something was moving to and fro there, very quietly; every now and then",The War of the Worlds_21
36,"it tapped against the wall, or started on its movements with a faint",The War of the Worlds_21
36,"metallic ringing, like the movements of keys on a split-ring. Then a",The War of the Worlds_21
36,heavy body—I knew too well what—was dragged across the floor of the,The War of the Worlds_21
36,"kitchen towards the opening. Irresistibly attracted, I crept to the",The War of the Worlds_21
36,door and peeped into the kitchen. In the triangle of bright outer,The War of the Worlds_21
36,"sunlight I saw the Martian, in its Briareus of a handling-machine,",The War of the Worlds_21
36,scrutinizing the curate’s head. I thought at once that it would infer,The War of the Worlds_21
36,my presence from the mark of the blow I had given him.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"I crept back to the coal cellar, shut the door, and began to cover",The War of the Worlds_21
36,"myself up as much as I could, and as noiselessly as possible in the",The War of the Worlds_21
36,"darkness, among the firewood and coal therein. Every now and then I",The War of the Worlds_21
36,"paused, rigid, to hear if the Martian had thrust its tentacles through",The War of the Worlds_21
36,the opening again.,The War of the Worlds_21
36,,The War of the Worlds_21
36,Then the faint metallic jingle returned. I traced it slowly feeling,The War of the Worlds_21
36,"over the kitchen. Presently I heard it nearer—in the scullery, as I",The War of the Worlds_21
36,judged. I thought that its length might be insufficient to reach me. I,The War of the Worlds_21
36,"prayed copiously. It passed, scraping faintly across the cellar door.",The War of the Worlds_21
36,An age of almost intolerable suspense intervened; then I heard it,The War of the Worlds_21
36,fumbling at the latch! It had found the door! The Martians understood,The War of the Worlds_21
36,doors!,The War of the Worlds_21
36,,The War of the Worlds_21
36,"It worried at the catch for a minute, perhaps, and then the door",The War of the Worlds_21
36,opened.,The War of the Worlds_21
36,,The War of the Worlds_21
36,In the darkness I could just see the thing—like an elephant’s trunk,The War of the Worlds_21
36,more than anything else—waving towards me and touching and examining,The War of the Worlds_21
36,"the wall, coals, wood and ceiling. It was like a black worm swaying its",The War of the Worlds_21
36,blind head to and fro.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"Once, even, it touched the heel of my boot. I was on the verge of",The War of the Worlds_21
36,screaming; I bit my hand. For a time the tentacle was silent. I could,The War of the Worlds_21
36,"have fancied it had been withdrawn. Presently, with an abrupt click, it",The War of the Worlds_21
36,gripped something—I thought it had me!—and seemed to go out of the,The War of the Worlds_21
36,cellar again. For a minute I was not sure. Apparently it had taken a,The War of the Worlds_21
36,lump of coal to examine.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"I seized the opportunity of slightly shifting my position, which had",The War of the Worlds_21
36,"become cramped, and then listened. I whispered passionate prayers for",The War of the Worlds_21
36,safety.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"Then I heard the slow, deliberate sound creeping towards me again.",The War of the Worlds_21
36,"Slowly, slowly it drew near, scratching against the walls and tapping",The War of the Worlds_21
36,the furniture.,The War of the Worlds_21
36,,The War of the Worlds_21
36,"While I was still doubtful, it rapped smartly against the cellar door",The War of the Worlds_21
36,"and closed it. I heard it go into the pantry, and the biscuit-tins",The War of the Worlds_21
36,"rattled and a bottle smashed, and then came a heavy bump against the",The War of the Worlds_21
36,cellar door. Then silence that passed into an infinity of suspense.,The War of the Worlds_21
36,,The War of the Worlds_21
36,Had it gone?,The War of the Worlds_21
36,,The War of the Worlds_21
36,At last I decided that it had.,The War of the Worlds_21
36,,The War of the Worlds_21
36,It came into the scullery no more; but I lay all the tenth day in the,The War of the Worlds_21
36,"close darkness, buried among coals and firewood, not daring even to",The War of the Worlds_21
36,crawl out for the drink for which I craved. It was the eleventh day,The War of the Worlds_21
36,before I ventured so far from my security.,The War of the Worlds_21
36,,The War of the Worlds_21
36,,The War of the Worlds_21
36,,The War of the Worlds_21
36,,The War of the Worlds_21
36,V.,The War of the Worlds_22
36,THE STILLNESS.,The War of the Worlds_22
36,,The War of the Worlds_22
36,,The War of the Worlds_22
36,My first act before I went into the pantry was to fasten the door,The War of the Worlds_22
36,between the kitchen and the scullery. But the pantry was empty; every,The War of the Worlds_22
36,"scrap of food had gone. Apparently, the Martian had taken it all on the",The War of the Worlds_22
36,previous day. At that discovery I despaired for the first time. I took,The War of the Worlds_22
36,"no food, or no drink either, on the eleventh or the twelfth day.",The War of the Worlds_22
36,,The War of the Worlds_22
36,"At first my mouth and throat were parched, and my strength ebbed",The War of the Worlds_22
36,"sensibly. I sat about in the darkness of the scullery, in a state of",The War of the Worlds_22
36,despondent wretchedness. My mind ran on eating. I thought I had become,The War of the Worlds_22
36,"deaf, for the noises of movement I had been accustomed to hear from the",The War of the Worlds_22
36,pit had ceased absolutely. I did not feel strong enough to crawl,The War of the Worlds_22
36,"noiselessly to the peephole, or I would have gone there.",The War of the Worlds_22
36,,The War of the Worlds_22
36,"On the twelfth day my throat was so painful that, taking the chance of",The War of the Worlds_22
36,"alarming the Martians, I attacked the creaking rain-water pump that",The War of the Worlds_22
36,"stood by the sink, and got a couple of glassfuls of blackened and",The War of the Worlds_22
36,"tainted rain water. I was greatly refreshed by this, and emboldened by",The War of the Worlds_22
36,the fact that no enquiring tentacle followed the noise of my pumping.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"During these days, in a rambling, inconclusive way, I thought much of",The War of the Worlds_22
36,the curate and of the manner of his death.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"On the thirteenth day I drank some more water, and dozed and thought",The War of the Worlds_22
36,disjointedly of eating and of vague impossible plans of escape.,The War of the Worlds_22
36,"Whenever I dozed I dreamt of horrible phantasms, of the death of the",The War of the Worlds_22
36,"curate, or of sumptuous dinners; but, asleep or awake, I felt a keen",The War of the Worlds_22
36,pain that urged me to drink again and again. The light that came into,The War of the Worlds_22
36,"the scullery was no longer grey, but red. To my disordered imagination",The War of the Worlds_22
36,it seemed the colour of blood.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"On the fourteenth day I went into the kitchen, and I was surprised to",The War of the Worlds_22
36,find that the fronds of the red weed had grown right across the hole in,The War of the Worlds_22
36,"the wall, turning the half-light of the place into a crimson-coloured",The War of the Worlds_22
36,obscurity.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"It was early on the fifteenth day that I heard a curious, familiar",The War of the Worlds_22
36,"sequence of sounds in the kitchen, and, listening, identified it as the",The War of the Worlds_22
36,"snuffing and scratching of a dog. Going into the kitchen, I saw a dog’s",The War of the Worlds_22
36,nose peering in through a break among the ruddy fronds. This greatly,The War of the Worlds_22
36,surprised me. At the scent of me he barked shortly.,The War of the Worlds_22
36,,The War of the Worlds_22
36,I thought if I could induce him to come into the place quietly I should,The War of the Worlds_22
36,"be able, perhaps, to kill and eat him; and in any case, it would be",The War of the Worlds_22
36,"advisable to kill him, lest his actions attracted the attention of the",The War of the Worlds_22
36,Martians.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"I crept forward, saying “Good dog!” very softly; but he suddenly",The War of the Worlds_22
36,withdrew his head and disappeared.,The War of the Worlds_22
36,,The War of the Worlds_22
36,I listened—I was not deaf—but certainly the pit was still. I heard a,The War of the Worlds_22
36,"sound like the flutter of a bird’s wings, and a hoarse croaking, but",The War of the Worlds_22
36,that was all.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"For a long while I lay close to the peephole, but not daring to move",The War of the Worlds_22
36,aside the red plants that obscured it. Once or twice I heard a faint,The War of the Worlds_22
36,pitter-patter like the feet of the dog going hither and thither on the,The War of the Worlds_22
36,"sand far below me, and there were more birdlike sounds, but that was",The War of the Worlds_22
36,"all. At length, encouraged by the silence, I looked out.",The War of the Worlds_22
36,,The War of the Worlds_22
36,"Except in the corner, where a multitude of crows hopped and fought over",The War of the Worlds_22
36,"the skeletons of the dead the Martians had consumed, there was not a",The War of the Worlds_22
36,living thing in the pit.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"I stared about me, scarcely believing my eyes. All the machinery had",The War of the Worlds_22
36,"gone. Save for the big mound of greyish-blue powder in one corner,",The War of the Worlds_22
36,"certain bars of aluminium in another, the black birds, and the",The War of the Worlds_22
36,"skeletons of the killed, the place was merely an empty circular pit in",The War of the Worlds_22
36,the sand.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"Slowly I thrust myself out through the red weed, and stood upon the",The War of the Worlds_22
36,"mound of rubble. I could see in any direction save behind me, to the",The War of the Worlds_22
36,"north, and neither Martians nor sign of Martians were to be seen. The",The War of the Worlds_22
36,"pit dropped sheerly from my feet, but a little way along the rubbish",The War of the Worlds_22
36,afforded a practicable slope to the summit of the ruins. My chance of,The War of the Worlds_22
36,escape had come. I began to tremble.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"I hesitated for some time, and then, in a gust of desperate resolution,",The War of the Worlds_22
36,"and with a heart that throbbed violently, I scrambled to the top of the",The War of the Worlds_22
36,mound in which I had been buried so long.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"I looked about again. To the northward, too, no Martian was visible.",The War of the Worlds_22
36,,The War of the Worlds_22
36,When I had last seen this part of Sheen in the daylight it had been a,The War of the Worlds_22
36,"straggling street of comfortable white and red houses, interspersed",The War of the Worlds_22
36,"with abundant shady trees. Now I stood on a mound of smashed brickwork,",The War of the Worlds_22
36,"clay, and gravel, over which spread a multitude of red cactus-shaped",The War of the Worlds_22
36,"plants, knee-high, without a solitary terrestrial growth to dispute",The War of the Worlds_22
36,"their footing. The trees near me were dead and brown, but further a",The War of the Worlds_22
36,network of red thread scaled the still living stems.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"The neighbouring houses had all been wrecked, but none had been burned;",The War of the Worlds_22
36,"their walls stood, sometimes to the second story, with smashed windows",The War of the Worlds_22
36,and shattered doors. The red weed grew tumultuously in their roofless,The War of the Worlds_22
36,"rooms. Below me was the great pit, with the crows struggling for its",The War of the Worlds_22
36,refuse. A number of other birds hopped about among the ruins. Far away,The War of the Worlds_22
36,"I saw a gaunt cat slink crouchingly along a wall, but traces of men",The War of the Worlds_22
36,there were none.,The War of the Worlds_22
36,,The War of the Worlds_22
36,"The day seemed, by contrast with my recent confinement, dazzlingly",The War of the Worlds_22
36,"bright, the sky a glowing blue. A gentle breeze kept the red weed that",The War of the Worlds_22
36,covered every scrap of unoccupied ground gently swaying. And oh! the,The War of the Worlds_22
36,sweetness of the air!,The War of the Worlds_22
36,,The War of the Worlds_22
36,,The War of the Worlds_22
36,,The War of the Worlds_22
36,,The War of the Worlds_22
36,VI.,The War of the Worlds_23
36,THE WORK OF FIFTEEN DAYS.,The War of the Worlds_23
36,,The War of the Worlds_23
36,,The War of the Worlds_23
36,For some time I stood tottering on the mound regardless of my safety.,The War of the Worlds_23
36,Within that noisome den from which I had emerged I had thought with a,The War of the Worlds_23
36,narrow intensity only of our immediate security. I had not realised,The War of the Worlds_23
36,"what had been happening to the world, had not anticipated this",The War of the Worlds_23
36,startling vision of unfamiliar things. I had expected to see Sheen in,The War of the Worlds_23
36,"ruins—I found about me the landscape, weird and lurid, of another",The War of the Worlds_23
36,planet.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"For that moment I touched an emotion beyond the common range of men,",The War of the Worlds_23
36,yet one that the poor brutes we dominate know only too well. I felt as,The War of the Worlds_23
36,a rabbit might feel returning to his burrow and suddenly confronted by,The War of the Worlds_23
36,the work of a dozen busy navvies digging the foundations of a house. I,The War of the Worlds_23
36,felt the first inkling of a thing that presently grew quite clear in my,The War of the Worlds_23
36,"mind, that oppressed me for many days, a sense of dethronement, a",The War of the Worlds_23
36,"persuasion that I was no longer a master, but an animal among the",The War of the Worlds_23
36,"animals, under the Martian heel. With us it would be as with them, to",The War of the Worlds_23
36,"lurk and watch, to run and hide; the fear and empire of man had passed",The War of the Worlds_23
36,away.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"But so soon as this strangeness had been realised it passed, and my",The War of the Worlds_23
36,dominant motive became the hunger of my long and dismal fast. In the,The War of the Worlds_23
36,"direction away from the pit I saw, beyond a red-covered wall, a patch",The War of the Worlds_23
36,"of garden ground unburied. This gave me a hint, and I went knee-deep,",The War of the Worlds_23
36,"and sometimes neck-deep, in the red weed. The density of the weed gave",The War of the Worlds_23
36,"me a reassuring sense of hiding. The wall was some six feet high, and",The War of the Worlds_23
36,when I attempted to clamber it I found I could not lift my feet to the,The War of the Worlds_23
36,"crest. So I went along by the side of it, and came to a corner and a",The War of the Worlds_23
36,"rockwork that enabled me to get to the top, and tumble into the garden",The War of the Worlds_23
36,"I coveted. Here I found some young onions, a couple of gladiolus bulbs,",The War of the Worlds_23
36,"and a quantity of immature carrots, all of which I secured, and,",The War of the Worlds_23
36,"scrambling over a ruined wall, went on my way through scarlet and",The War of the Worlds_23
36,crimson trees towards Kew—it was like walking through an avenue of,The War of the Worlds_23
36,"gigantic blood drops—possessed with two ideas: to get more food, and to",The War of the Worlds_23
36,"limp, as soon and as far as my strength permitted, out of this accursed",The War of the Worlds_23
36,unearthly region of the pit.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"Some way farther, in a grassy place, was a group of mushrooms which",The War of the Worlds_23
36,"also I devoured, and then I came upon a brown sheet of flowing shallow",The War of the Worlds_23
36,"water, where meadows used to be. These fragments of nourishment served",The War of the Worlds_23
36,only to whet my hunger. At first I was surprised at this flood in a,The War of the Worlds_23
36,"hot, dry summer, but afterwards I discovered that it was caused by the",The War of the Worlds_23
36,tropical exuberance of the red weed. Directly this extraordinary growth,The War of the Worlds_23
36,encountered water it straightway became gigantic and of unparalleled,The War of the Worlds_23
36,fecundity. Its seeds were simply poured down into the water of the Wey,The War of the Worlds_23
36,"and Thames, and its swiftly growing and Titanic water fronds speedily",The War of the Worlds_23
36,choked both those rivers.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"At Putney, as I afterwards saw, the bridge was almost lost in a tangle",The War of the Worlds_23
36,"of this weed, and at Richmond, too, the Thames water poured in a broad",The War of the Worlds_23
36,and shallow stream across the meadows of Hampton and Twickenham. As the,The War of the Worlds_23
36,"water spread the weed followed them, until the ruined villas of the",The War of the Worlds_23
36,"Thames valley were for a time lost in this red swamp, whose margin I",The War of the Worlds_23
36,"explored, and much of the desolation the Martians had caused was",The War of the Worlds_23
36,concealed.,The War of the Worlds_23
36,,The War of the Worlds_23
36,In the end the red weed succumbed almost as quickly as it had spread. A,The War of the Worlds_23
36,"cankering disease, due, it is believed, to the action of certain",The War of the Worlds_23
36,"bacteria, presently seized upon it. Now by the action of natural",The War of the Worlds_23
36,"selection, all terrestrial plants have acquired a resisting power",The War of the Worlds_23
36,against bacterial diseases—they never succumb without a severe,The War of the Worlds_23
36,"struggle, but the red weed rotted like a thing already dead. The fronds",The War of the Worlds_23
36,"became bleached, and then shrivelled and brittle. They broke off at the",The War of the Worlds_23
36,"least touch, and the waters that had stimulated their early growth",The War of the Worlds_23
36,carried their last vestiges out to sea.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"My first act on coming to this water was, of course, to slake my",The War of the Worlds_23
36,"thirst. I drank a great deal of it and, moved by an impulse, gnawed",The War of the Worlds_23
36,"some fronds of red weed; but they were watery, and had a sickly,",The War of the Worlds_23
36,metallic taste. I found the water was sufficiently shallow for me to,The War of the Worlds_23
36,"wade securely, although the red weed impeded my feet a little; but the",The War of the Worlds_23
36,"flood evidently got deeper towards the river, and I turned back to",The War of the Worlds_23
36,Mortlake. I managed to make out the road by means of occasional ruins,The War of the Worlds_23
36,"of its villas and fences and lamps, and so presently I got out of this",The War of the Worlds_23
36,spate and made my way to the hill going up towards Roehampton and came,The War of the Worlds_23
36,out on Putney Common.,The War of the Worlds_23
36,,The War of the Worlds_23
36,Here the scenery changed from the strange and unfamiliar to the,The War of the Worlds_23
36,wreckage of the familiar: patches of ground exhibited the devastation,The War of the Worlds_23
36,"of a cyclone, and in a few score yards I would come upon perfectly",The War of the Worlds_23
36,"undisturbed spaces, houses with their blinds trimly drawn and doors",The War of the Worlds_23
36,"closed, as if they had been left for a day by the owners, or as if",The War of the Worlds_23
36,their inhabitants slept within. The red weed was less abundant; the,The War of the Worlds_23
36,tall trees along the lane were free from the red creeper. I hunted for,The War of the Worlds_23
36,"food among the trees, finding nothing, and I also raided a couple of",The War of the Worlds_23
36,"silent houses, but they had already been broken into and ransacked. I",The War of the Worlds_23
36,"rested for the remainder of the daylight in a shrubbery, being, in my",The War of the Worlds_23
36,"enfeebled condition, too fatigued to push on.",The War of the Worlds_23
36,,The War of the Worlds_23
36,"All this time I saw no human beings, and no signs of the Martians. I",The War of the Worlds_23
36,"encountered a couple of hungry-looking dogs, but both hurried",The War of the Worlds_23
36,circuitously away from the advances I made them. Near Roehampton I had,The War of the Worlds_23
36,"seen two human skeletons—not bodies, but skeletons, picked clean—and in",The War of the Worlds_23
36,the wood by me I found the crushed and scattered bones of several cats,The War of the Worlds_23
36,and rabbits and the skull of a sheep. But though I gnawed parts of,The War of the Worlds_23
36,"these in my mouth, there was nothing to be got from them.",The War of the Worlds_23
36,,The War of the Worlds_23
36,"After sunset I struggled on along the road towards Putney, where I",The War of the Worlds_23
36,think the Heat-Ray must have been used for some reason. And in the,The War of the Worlds_23
36,"garden beyond Roehampton I got a quantity of immature potatoes,",The War of the Worlds_23
36,sufficient to stay my hunger. From this garden one looked down upon,The War of the Worlds_23
36,Putney and the river. The aspect of the place in the dusk was,The War of the Worlds_23
36,"singularly desolate: blackened trees, blackened, desolate ruins, and",The War of the Worlds_23
36,"down the hill the sheets of the flooded river, red-tinged with the",The War of the Worlds_23
36,weed. And over all—silence. It filled me with indescribable terror to,The War of the Worlds_23
36,think how swiftly that desolating change had come.,The War of the Worlds_23
36,,The War of the Worlds_23
36,"For a time I believed that mankind had been swept out of existence, and",The War of the Worlds_23
36,"that I stood there alone, the last man left alive. Hard by the top of",The War of the Worlds_23
36,"Putney Hill I came upon another skeleton, with the arms dislocated and",The War of the Worlds_23
36,removed several yards from the rest of the body. As I proceeded I,The War of the Worlds_23
36,"became more and more convinced that the extermination of mankind was,",The War of the Worlds_23
36,"save for such stragglers as myself, already accomplished in this part",The War of the Worlds_23
36,"of the world. The Martians, I thought, had gone on and left the country",The War of the Worlds_23
36,"desolated, seeking food elsewhere. Perhaps even now they were",The War of the Worlds_23
36,"destroying Berlin or Paris, or it might be they had gone northward.",The War of the Worlds_23
36,,The War of the Worlds_23
36,,The War of the Worlds_23
36,,The War of the Worlds_23
36,,The War of the Worlds_23
36,VII.,The War of the Worlds_24
36,THE MAN ON PUTNEY HILL.,The War of the Worlds_24
36,,The War of the Worlds_24
36,,The War of the Worlds_24
36,"I spent that night in the inn that stands at the top of Putney Hill,",The War of the Worlds_24
36,sleeping in a made bed for the first time since my flight to,The War of the Worlds_24
36,Leatherhead. I will not tell the needless trouble I had breaking into,The War of the Worlds_24
36,that house—afterwards I found the front door was on the latch—nor how I,The War of the Worlds_24
36,"ransacked every room for food, until just on the verge of despair, in",The War of the Worlds_24
36,"what seemed to me to be a servant’s bedroom, I found a rat-gnawed crust",The War of the Worlds_24
36,and two tins of pineapple. The place had been already searched and,The War of the Worlds_24
36,emptied. In the bar I afterwards found some biscuits and sandwiches,The War of the Worlds_24
36,"that had been overlooked. The latter I could not eat, they were too",The War of the Worlds_24
36,"rotten, but the former not only stayed my hunger, but filled my",The War of the Worlds_24
36,"pockets. I lit no lamps, fearing some Martian might come beating that",The War of the Worlds_24
36,part of London for food in the night. Before I went to bed I had an,The War of the Worlds_24
36,"interval of restlessness, and prowled from window to window, peering",The War of the Worlds_24
36,out for some sign of these monsters. I slept little. As I lay in bed I,The War of the Worlds_24
36,found myself thinking consecutively—a thing I do not remember to have,The War of the Worlds_24
36,done since my last argument with the curate. During all the intervening,The War of the Worlds_24
36,time my mental condition had been a hurrying succession of vague,The War of the Worlds_24
36,emotional states or a sort of stupid receptivity. But in the night my,The War of the Worlds_24
36,"brain, reinforced, I suppose, by the food I had eaten, grew clear",The War of the Worlds_24
36,"again, and I thought.",The War of the Worlds_24
36,,The War of the Worlds_24
36,Three things struggled for possession of my mind: the killing of the,The War of the Worlds_24
36,"curate, the whereabouts of the Martians, and the possible fate of my",The War of the Worlds_24
36,wife. The former gave me no sensation of horror or remorse to recall; I,The War of the Worlds_24
36,"saw it simply as a thing done, a memory infinitely disagreeable but",The War of the Worlds_24
36,quite without the quality of remorse. I saw myself then as I see myself,The War of the Worlds_24
36,"now, driven step by step towards that hasty blow, the creature of a",The War of the Worlds_24
36,sequence of accidents leading inevitably to that. I felt no,The War of the Worlds_24
36,"condemnation; yet the memory, static, unprogressive, haunted me. In the",The War of the Worlds_24
36,"silence of the night, with that sense of the nearness of God that",The War of the Worlds_24
36,"sometimes comes into the stillness and the darkness, I stood my trial,",The War of the Worlds_24
36,"my only trial, for that moment of wrath and fear. I retraced every step",The War of the Worlds_24
36,of our conversation from the moment when I had found him crouching,The War of the Worlds_24
36,"beside me, heedless of my thirst, and pointing to the fire and smoke",The War of the Worlds_24
36,that streamed up from the ruins of Weybridge. We had been incapable of,The War of the Worlds_24
36,"co-operation—grim chance had taken no heed of that. Had I foreseen, I",The War of the Worlds_24
36,should have left him at Halliford. But I did not foresee; and crime is,The War of the Worlds_24
36,to foresee and do. And I set this down as I have set all this story,The War of the Worlds_24
36,"down, as it was. There were no witnesses—all these things I might have",The War of the Worlds_24
36,"concealed. But I set it down, and the reader must form his judgment as",The War of the Worlds_24
36,he will.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"And when, by an effort, I had set aside that picture of a prostrate",The War of the Worlds_24
36,"body, I faced the problem of the Martians and the fate of my wife. For",The War of the Worlds_24
36,"the former I had no data; I could imagine a hundred things, and so,",The War of the Worlds_24
36,"unhappily, I could for the latter. And suddenly that night became",The War of the Worlds_24
36,"terrible. I found myself sitting up in bed, staring at the dark. I",The War of the Worlds_24
36,found myself praying that the Heat-Ray might have suddenly and,The War of the Worlds_24
36,painlessly struck her out of being. Since the night of my return from,The War of the Worlds_24
36,"Leatherhead I had not prayed. I had uttered prayers, fetish prayers,",The War of the Worlds_24
36,had prayed as heathens mutter charms when I was in extremity; but now I,The War of the Worlds_24
36,"prayed indeed, pleading steadfastly and sanely, face to face with the",The War of the Worlds_24
36,"darkness of God. Strange night! Strangest in this, that so soon as dawn",The War of the Worlds_24
36,"had come, I, who had talked with God, crept out of the house like a rat",The War of the Worlds_24
36,"leaving its hiding place—a creature scarcely larger, an inferior",The War of the Worlds_24
36,"animal, a thing that for any passing whim of our masters might be",The War of the Worlds_24
36,"hunted and killed. Perhaps they also prayed confidently to God. Surely,",The War of the Worlds_24
36,"if we have learned nothing else, this war has taught us pity—pity for",The War of the Worlds_24
36,those witless souls that suffer our dominion.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"The morning was bright and fine, and the eastern sky glowed pink, and",The War of the Worlds_24
36,was fretted with little golden clouds. In the road that runs from the,The War of the Worlds_24
36,top of Putney Hill to Wimbledon was a number of poor vestiges of the,The War of the Worlds_24
36,panic torrent that must have poured Londonward on the Sunday night,The War of the Worlds_24
36,after the fighting began. There was a little two-wheeled cart inscribed,The War of the Worlds_24
36,"with the name of Thomas Lobb, Greengrocer, New Malden, with a smashed",The War of the Worlds_24
36,wheel and an abandoned tin trunk; there was a straw hat trampled into,The War of the Worlds_24
36,"the now hardened mud, and at the top of West Hill a lot of",The War of the Worlds_24
36,blood-stained glass about the overturned water trough. My movements,The War of the Worlds_24
36,"were languid, my plans of the vaguest. I had an idea of going to",The War of the Worlds_24
36,"Leatherhead, though I knew that there I had the poorest chance of",The War of the Worlds_24
36,"finding my wife. Certainly, unless death had overtaken them suddenly,",The War of the Worlds_24
36,my cousins and she would have fled thence; but it seemed to me I might,The War of the Worlds_24
36,find or learn there whither the Surrey people had fled. I knew I wanted,The War of the Worlds_24
36,"to find my wife, that my heart ached for her and the world of men, but",The War of the Worlds_24
36,I had no clear idea how the finding might be done. I was also sharply,The War of the Worlds_24
36,"aware now of my intense loneliness. From the corner I went, under cover",The War of the Worlds_24
36,"of a thicket of trees and bushes, to the edge of Wimbledon Common,",The War of the Worlds_24
36,stretching wide and far.,The War of the Worlds_24
36,,The War of the Worlds_24
36,That dark expanse was lit in patches by yellow gorse and broom; there,The War of the Worlds_24
36,"was no red weed to be seen, and as I prowled, hesitating, on the verge",The War of the Worlds_24
36,"of the open, the sun rose, flooding it all with light and vitality. I",The War of the Worlds_24
36,came upon a busy swarm of little frogs in a swampy place among the,The War of the Worlds_24
36,"trees. I stopped to look at them, drawing a lesson from their stout",The War of the Worlds_24
36,"resolve to live. And presently, turning suddenly, with an odd feeling",The War of the Worlds_24
36,"of being watched, I beheld something crouching amid a clump of bushes.",The War of the Worlds_24
36,"I stood regarding this. I made a step towards it, and it rose up and",The War of the Worlds_24
36,became a man armed with a cutlass. I approached him slowly. He stood,The War of the Worlds_24
36,"silent and motionless, regarding me.",The War of the Worlds_24
36,,The War of the Worlds_24
36,As I drew nearer I perceived he was dressed in clothes as dusty and,The War of the Worlds_24
36,"filthy as my own; he looked, indeed, as though he had been dragged",The War of the Worlds_24
36,"through a culvert. Nearer, I distinguished the green slime of ditches",The War of the Worlds_24
36,"mixing with the pale drab of dried clay and shiny, coaly patches. His",The War of the Worlds_24
